4550,[2 1 1 0 2 0 0 2 0],0,-3
3618,[0 0 0 2 2 2 1 1 0],0,1
384,[0 2 0 2 1 1 0 0 0],0,2
13577,[2 1 2 1 2 1 0 0 2],0,1
678,[0 1 0 1 2 2 0 0 0],0,-2
2410,[1 2 0 2 2 0 0 1 0],-2,-3
7613,[2 2 2 2 0 1 1 0 1],0,1
12907,[1 0 0 1 0 2 2 2 1],0,-2
5699,[2 0 0 1 1 2 1 2 0],0,-2
1745,[2 2 1 1 0 1 2 0 0],0,-1
16530,[0 2 0 0 0 2 1 1 2],-1,-3
10690,[1 2 2 2 2 1 2 1 1],0,1
11443,[1 1 2 0 0 2 0 2 1],0,-2
16854,[0 2 0 0 1 0 2 1 2],0,-3
17183,[2 0 1 0 2 1 2 1 2],0,1
536,[2 1 2 1 0 2 0 0 0],-2,-3
18023,[2 1 1 1 0 2 0 2 2],-1,-1
15761,[2 0 2 1 2 1 0 1 2],0,1
17400,[0 1 1 2 1 2 2 1 2],0,1
3751,[1 2 2 0 1 0 2 1 0],-2,-2
10985,[2 1 2 1 0 0 0 2 1],-2,-2
16930,[1 0 0 0 2 0 2 1 2],-2,-3
396,[0 0 2 2 1 1 0 0 0],2,0
19219,[1 1 2 0 0 1 2 2 2],0,1
3944,[2 0 0 2 0 1 2 1 0],0,1
5259,[0 1 2 2 1 0 1 2 0],0,-2
14465,[2 0 2 1 1 2 1 0 2],0,1
17528,[2 1 0 1 0 0 0 2 2],-1,-1
13430,[2 0 1 2 0 1 0 0 2],-1,-1
8231,[2 1 2 1 2 0 2 0 1],0,1
268,[1 2 2 0 0 1 0 0 0],0,-2
18754,[1 2 1 1 0 2 1 2 2],0,1
1142,[2 2 0 0 2 1 1 0 0],-1,-1
12398,[2 1 0 0 0 0 2 2 1],-2,-3
15396,[0 2 0 0 1 0 0 1 2],2,0
5487,[0 2 0 2 1 1 1 2 0],-2,-2
8318,[2 0 0 2 0 1 2 0 1],0,1
1427,[2 1 2 1 2 2 1 0 0],-2,-1
13949,[2 2 1 0 1 0 1 0 2],0,1
18830,[2 0 1 1 1 2 1 2 2],0,1
8670,[0 1 0 0 2 2 2 0 1],-1,-1
55,[1 0 0 2 0 0 0 0 0],0,-2
4749,[0 2 2 1 1 1 0 2 0],-1,1
3812,[2 1 0 0 2 0 2 1 0],-1,-1
3662,[2 2 1 0 0 0 2 1 0],-2,-3
4262,[2 1 2 1 1 2 2 1 0],0,1
2862,[0 0 0 1 2 2 0 1 0],0,-2
9252,[0 0 2 0 0 2 0 1 1],0,-1
1939,[1 1 2 2 2 1 2 0 0],0,1
3732,[0 2 0 0 1 0 2 1 0],2,2
2212,[1 2 2 0 0 0 0 1 0],-2,-4
4444,[1 2 1 2 0 0 0 2 0],0,-2
7990,[1 2 2 1 2 2 1 0 1],0,1
4548,[0 1 1 0 2 0 0 2 0],0,-4
4870,[1 0 1 0 0 2 0 2 0],-1,-1
13546,[1 0 2 0 2 1 0 0 2],0,-3
2890,[1 0 0 2 2 2 0 1 0],0,1
14392,[1 0 0 2 0 2 1 0 2],-1,-1
1158,[0 2 2 0 2 1 1 0 0],-1,-1
13534,[1 2 0 0 2 1 0 0 2],-2,-3
5501,[2 0 2 2 1 1 1 2 0],-1,-1
18527,[2 1 0 2 0 1 1 2 2],-2,-1
16977,[0 1 2 1 2 0 2 1 2],0,1
9663,[0 2 2 0 2 0 1 1 1],-1,1
11351,[2 0 1 0 2 1 0 2 1],-1,1
5400,[0 0 0 2 0 1 1 2 0],-2,0
10917,[0 0 1 2 2 2 2 1 1],0,1
15163,[1 2 1 0 1 2 2 0 2],-2,-1
15500,[2 0 0 1 2 0 0 1 2],0,1
5976,[0 0 1 2 1 0 2 2 0],-1,-1
15765,[0 2 2 1 2 1 0 1 2],-1,-1
1589,[2 1 2 1 1 0 2 0 0],0,-1
17451,[0 0 1 1 2 2 2 1 2],-2,-1
18572,[2 1 2 0 1 1 1 2 2],-1,0
18111,[0 1 2 1 1 2 0 2 2],0,1
3637,[1 0 2 2 2 2 1 1 0],0,1
14589,[0 0 1 0 0 0 2 0 2],-1,0
11129,[2 1 0 1 2 0 0 2 1],-2,-2
3623,[2 1 0 2 2 2 1 1 0],0,1
15311,[2 0 0 0 0 0 0 1 2],-2,0
16218,[0 0 2 0 2 0 1 1 2],-1,-1
18306,[0 0 0 0 1 0 1 2 2],-2,-4
19101,[0 1 1 2 1 0 2 2 2],0,1
14612,[2 1 0 1 0 0 2 0 2],-1,-1
4837,[1 1 0 2 2 1 0 2 0],-2,-2
6746,[2 1 2 0 2 0 0 0 1],-2,-3
10019,[2 0 0 2 0 2 1 1 1],-1,1
783,[0 0 0 2 0 0 1 0 0],0,-2
15449,[2 1 0 2 1 0 0 1 2],-1,1
14933,[2 0 0 1 1 1 2 0 2],0,1
10150,[1 2 2 0 2 2 1 1 1],0,1
13077,[0 0 1 1 2 2 2 2 1],-2,-1
9718,[1 2 2 2 2 0 1 1 1],0,1
12168,[0 0 2 0 0 2 1 2 1],0,-2
7992,[0 0 0 2 2 2 1 0 1],0,1
19081,[1 0 2 1 1 0 2 2 2],0,1
4288,[1 1 2 2 1 2 2 1 0],0,1
4896,[0 0 1 1 0 2 0 2 0],-2,0
15710,[2 1 2 2 1 1 0 1 2],0,1
11861,[2 2 0 1 2 0 1 2 1],0,1
9394,[1 2 2 2 1 2 0 1 1],0,1
4890,[0 1 0 1 0 2 0 2 0],0,2
8520,[0 2 1 0 0 2 2 0 1],-2,-3
7230,[0 1 2 0 2 2 0 0 1],-1,-1
7829,[2 2 2 1 0 2 1 0 1],0,1
10231,[1 2 2 0 0 0 2 1 1],1,0
11801,[2 0 0 2 1 0 1 2 1],-2,-2
8405,[2 2 0 2 1 1 2 0 1],0,1
7967,[2 0 0 1 2 2 1 0 1],0,-2
6466,[1 1 1 2 1 2 2 2 0],0,1
1870,[1 2 0 0 2 1 2 0 0],-1,-1
10935,[0 0 0 0 0 0 0 2 1],0,-2
5928,[0 2 1 0 1 0 2 2 0],0,-2
10143,[0 0 2 0 2 2 1 1 1],0,1
938,[2 0 2 1 2 0 1 0 0],-1,-1
15174,[0 0 0 1 1 2 2 0 2],1,-1
15621,[0 2 1 2 0 1 0 1 2],0,-2
1987,[1 2 1 1 0 2 2 0 0],0,-2
18403,[1 2 1 0 2 0 1 2 2],0,1
12362,[2 1 2 1 2 2 1 2 1],-1,1
15547,[1 1 2 2 2 0 0 1 2],0,-1
5878,[1 0 2 1 0 0 2 2 0],-1,-1
4831,[1 2 2 1 2 1 0 2 0],0,1
5627,[2 0 1 1 0 2 1 2 0],0,-2
7266,[0 1 0 2 2 2 0 0 1],0,1
8547,[0 2 1 1 0 2 2 0 1],-2,-2
6784,[1 2 0 2 2 0 0 0 1],-1,-1
230,[2 1 1 2 2 0 0 0 0],-1,-1
6638,[2 1 2 2 0 0 0 0 1],-2,-3
17080,[1 2 1 2 0 1 2 1 2],-1,0
17294,[2 1 1 1 0 2 2 1 2],1,0
2134,[1 0 0 1 2 2 2 0 0],0,-3
1357,[1 2 0 2 1 2 1 0 0],0,-1
12319,[1 2 0 0 2 2 1 2 1],0,1
6882,[0 2 2 2 0 1 0 0 1],-1,-3
19531,[1 0 1 0 1 2 2 2 2],0,1
680,[2 1 0 1 2 2 0 0 0],0,-3
17071,[1 2 0 2 0 1 2 1 2],-2,-1
5103,[0 0 0 0 0 0 1 2 0],0,-2
14547,[0 1 2 1 2 2 1 0 2],0,1
13069,[1 0 0 1 2 2 2 2 1],-1,-1
6346,[1 0 0 1 0 2 2 2 0],-1,-3
3689,[2 2 1 1 0 0 2 1 0],-2,-2
4462,[1 2 0 0 1 0 0 2 0],0,-3
10922,[2 1 1 2 2 2 2 1 1],0,1
706,[1 1 0 2 2 2 0 0 0],0,1
8233,[1 2 2 1 2 0 2 0 1],0,1
11387,[2 0 2 1 2 1 0 2 1],0,-1
11631,[0 1 2 1 2 2 0 2 1],-2,-1
14001,[0 2 1 2 1 0 1 0 2],-1,1
2136,[0 1 0 1 2 2 2 0 0],0,-3
47,[2 0 2 1 0 0 0 0 0],-1,0
14493,[0 1 2 2 1 2 1 0 2],0,1
15949,[1 0 2 2 1 2 0 1 2],0,1
16058,[2 0 2 0 0 0 1 1 2],-1,-1
18130,[1 1 1 2 1 2 0 2 2],0,1
8731,[1 0 1 2 2 2 2 0 1],0,1
9471,[0 1 2 2 2 2 0 1 1],0,1
10698,[0 2 0 0 0 2 2 1 1],-1,-3
530,[2 2 1 1 0 2 0 0 0],-2,-3
12982,[1 1 2 0 1 2 2 2 1],0,1
8636,[2 1 2 1 1 2 2 0 1],-1,0
16000,[1 2 1 1 2 2 0 1 2],-1,0
1982,[2 0 1 1 0 2 2 0 0],-2,-3
2898,[0 0 1 2 2 2 0 1 0],0,1
15989,[2 1 0 1 2 2 0 1 2],0,1
1190,[2 0 0 2 2 1 1 0 0],0,-2
23,[2 1 2 0 0 0 0 0 0],-2,0
15505,[1 2 0 1 2 0 0 1 2],0,-2
8439,[0 2 1 0 2 1 2 0 1],-1,1
15887,[2 0 1 0 1 2 0 1 2],0,-1
7130,[2 0 0 0 1 2 0 0 1],-2,0
18551,[2 0 0 0 1 1 1 2 2],0,-1
15810,[0 2 1 0 0 2 0 1 2],-2,-3
12742,[1 2 2 0 1 1 2 2 1],0,1
7454,[2 0 0 0 2 0 1 0 1],0,-2
15927,[0 2 2 1 1 2 0 1 2],0,1
16770,[0 1 0 0 0 0 2 1 2],0,-2
14249,[2 0 2 2 1 1 1 0 2],-2,-1
5179,[1 1 2 2 0 0 1 2 0],0,-2
18688,[1 1 0 2 2 1 1 2 2],-2,0
5354,[2 2 0 0 0 1 1 2 0],-1,-1
17802,[0 0 1 2 0 1 0 2 2],-1,-3
2145,[0 1 1 1 2 2 2 0 0],0,-2
407,[2 0 0 0 2 1 0 0 0],-1,0
9429,[0 2 0 1 2 2 0 1 1],-2,-2
13755,[0 1 1 2 1 2 0 0 2],0,-1
2987,[2 2 1 2 0 0 1 1 0],0,-1
600,[0 2 0 1 1 2 0 0 0],0,2
14965,[1 2 0 2 1 1 2 0 2],-2,-1
17010,[0 0 0 0 0 1 2 1 2],0,-2
13298,[2 1 1 0 2 0 0 0 2],0,1
1990,[1 0 2 1 0 2 2 0 0],-1,-1
18085,[1 1 2 0 1 2 0 2 2],0,1
3639,[0 1 2 2 2 2 1 1 0],0,1
2671,[1 2 2 2 2 1 0 1 0],-2,-1
2807,[2 2 2 1 1 2 0 1 0],0,1
2993,[2 1 2 2 0 0 1 1 0],0,-1
4269,[0 1 0 2 1 2 2 1 0],-1,1
14358,[0 1 2 0 0 2 1 0 2],0,1
16720,[1 2 0 1 2 2 1 1 2],0,1
14602,[1 1 2 0 0 0 2 0 2],-1,-1
12300,[0 2 1 2 1 2 1 2 1],0,1
12752,[2 2 0 1 1 1 2 2 1],0,1
3633,[0 2 1 2 2 2 1 1 0],0,1
18390,[0 1 0 0 2 0 1 2 2],0,-2
18641,[2 0 1 0 2 1 1 2 2],0,1
16516,[1 0 2 2 2 1 1 1 2],-1,0
12476,[2 0 0 0 1 0 2 2 1],-2,-3
1368,[0 0 2 2 1 2 1 0 0],2,-2
7098,[0 2 2 1 0 2 0 0 1],0,-2
14047,[1 2 0 1 2 0 1 0 2],-1,1
14531,[2 1 0 1 2 2 1 0 2],0,1
9555,[0 2 2 2 0 0 1 1 1],-1,1
16996,[1 1 1 2 2 0 2 1 2],0,1
4640,[2 1 2 0 0 1 0 2 0],-2,-3
16094,[2 0 0 2 0 0 1 1 2],0,-2
10475,[2 2 2 0 0 1 2 1 1],0,1
423,[0 0 2 0 2 1 0 0 0],-1,0
18090,[0 0 0 1 1 2 0 2 2],-1,-1
11453,[2 1 0 1 0 2 0 2 1],-2,-2
14310,[0 0 0 2 2 1 1 0 2],0,-3
2142,[0 0 1 1 2 2 2 0 0],0,-3
14076,[0 0 1 2 2 0 1 0 2],1,-1
18566,[2 2 1 0 1 1 1 2 2],0,1
2057,[2 1 0 1 1 2 2 0 0],-2,-2
7367,[2 1 2 2 0 0 1 0 1],-2,-2
11899,[1 0 2 2 2 0 1 2 1],0,-1
12327,[0 2 1 0 2 2 1 2 1],0,1
10892,[2 0 1 1 2 2 2 1 1],-1,0
17671,[1 1 1 0 2 0 0 2 2],0,1
6830,[2 2 2 0 0 1 0 0 1],0,1
17544,[0 1 2 1 0 0 0 2 2],-1,-1
7936,[1 2 2 2 1 2 1 0 1],0,1
18635,[2 1 0 0 2 1 1 2 2],0,1
18525,[0 1 0 2 0 1 1 2 2],-2,-2
15840,[0 0 2 1 0 2 0 1 2],0,1
7097,[2 1 2 1 0 2 0 0 1],-2,-2
4351,[1 1 0 2 2 2 2 1 0],0,1
2868,[0 2 0 1 2 2 0 1 0],0,-2
10998,[0 0 1 2 0 0 0 2 1],-1,0
3554,[2 2 1 2 1 2 1 1 0],0,1
17343,[0 0 1 0 1 2 2 1 2],-1,-2
5276,[2 0 1 0 2 0 1 2 0],-1,-1
3616,[1 2 2 1 2 2 1 1 0],0,1
10160,[2 2 0 1 2 2 1 1 1],0,1
8689,[1 1 2 0 2 2 2 0 1],0,1
6972,[0 2 0 0 2 1 0 0 1],2,0
3696,[0 2 2 1 0 0 2 1 0],-1,-1
11072,[2 0 0 2 1 0 0 2 1],-2,-3
12356,[2 2 1 1 2 2 1 2 1],0,1
13463,[2 2 1 0 1 1 0 0 2],0,-1
11100,[0 1 0 0 2 0 0 2 1],0,-4
18254,[2 0 0 1 0 0 1 2 2],0,-2
3941,[2 2 2 1 0 1 2 1 0],0,1
11421,[0 0 0 0 0 2 0 2 1],-2,-1
4566,[0 1 0 1 2 0 0 2 0],2,-2
15478,[1 2 0 0 2 0 0 1 2],0,-3
2600,[2 2 0 0 2 1 0 1 0],-1,-1
16801,[1 2 0 1 0 0 2 1 2],0,-2
4097,[2 0 2 1 2 1 2 1 0],0,1
15482,[2 0 1 0 2 0 0 1 2],0,1
15334,[1 2 2 0 0 0 0 1 2],-2,-3
12461,[2 1 1 2 0 0 2 2 1],0,1
914,[2 1 2 0 2 0 1 0 0],-2,-3
8555,[2 1 2 1 0 2 2 0 1],-2,-1
2364,[0 2 1 0 2 0 0 1 0],0,-4
18429,[0 2 1 1 2 0 1 2 2],0,1
1032,[0 2 0 2 0 1 1 0 0],-2,0
2400,[0 2 2 1 2 0 0 1 0],-1,-1
9956,[2 0 2 2 2 1 1 1 1],0,1
13167,[0 0 2 1 0 0 0 0 2],-1,0
12507,[0 2 0 1 1 0 2 2 1],0,-1
4882,[1 1 2 0 0 2 0 2 0],-1,-3
15360,[0 2 2 1 0 0 0 1 2],-1,-1
16835,[2 1 1 2 0 0 2 1 2],0,1
19471,[1 1 0 1 0 2 2 2 2],0,1
14565,[0 1 1 2 2 2 1 0 2],0,1
4194,[0 0 1 2 0 2 2 1 0],-1,-1
12369,[0 1 0 2 2 2 1 2 1],0,1
10904,[2 1 2 1 2 2 2 1 1],0,1
18759,[0 1 2 1 0 2 1 2 2],0,1
13276,[1 0 2 2 1 0 0 0 2],0,-3
16207,[1 2 0 0 2 0 1 1 2],-2,-2
9440,[2 2 1 1 2 2 0 1 1],-1,0
17151,[0 2 0 2 1 1 2 1 2],-2,-1
15960,[0 1 0 0 2 2 0 1 2],-1,-1
689,[2 1 1 1 2 2 0 0 0],2,0
15189,[0 2 1 1 1 2 2 0 2],-2,-1
430,[1 2 2 0 2 1 0 0 0],-1,-1
7224,[0 2 1 0 2 2 0 0 1],-1,-1
11450,[2 0 0 1 0 2 0 2 1],-2,-3
18997,[1 2 1 1 0 0 2 2 2],0,1
10994,[2 1 0 2 0 0 0 2 1],-2,-3
12414,[0 1 2 0 0 0 2 2 1],-2,-3
4115,[2 0 1 2 2 1 2 1 0],0,1
18837,[0 0 2 1 1 2 1 2 2],0,1
12734,[2 2 1 0 1 1 2 2 1],0,1
17505,[0 0 1 0 0 0 0 2 2],-1,0
116,[2 2 0 1 1 0 0 0 0],2,0
2384,[2 2 0 1 2 0 0 1 0],-1,-1
7201,[1 0 2 2 1 2 0 0 1],0,1
16514,[2 2 1 2 2 1 1 1 2],0,1
1701,[0 0 0 0 0 1 2 0 0],2,0
487,[1 0 0 0 0 2 0 0 0],2,0
6752,[2 0 0 1 2 0 0 0 1],0,-2
6413,[2 1 1 0 1 2 2 2 0],-1,-1
13582,[1 0 0 2 2 1 0 0 2],0,-3
16273,[1 0 2 2 2 0 1 1 2],-2,-1
7279,[1 2 1 2 2 2 0 0 1],0,1
5309,[2 2 1 1 2 0 1 2 0],0,1
10429,[1 2 0 2 2 0 2 1 1],-1,-1
15716,[2 0 0 0 2 1 0 1 2],0,1
16235,[2 2 0 1 2 0 1 1 2],0,1
11887,[1 2 0 2 2 0 1 2 1],0,1
8323,[1 2 0 2 0 1 2 0 1],0,-1
5311,[1 0 2 1 2 0 1 2 0],-1,1
1872,[0 0 1 0 2 1 2 0 0],0,-2
14247,[0 0 2 2 1 1 1 0 2],0,-2
19549,[1 0 0 1 1 2 2 2 2],0,1
13542,[0 2 1 0 2 1 0 0 2],-1,-1
12998,[2 0 1 1 1 2 2 2 1],-1,0
11984,[2 1 2 2 0 1 1 2 1],-1,0
17109,[0 0 2 0 1 1 2 1 2],0,-1
18329,[2 1 2 0 1 0 1 2 2],-2,-1
5201,[2 2 1 0 1 0 1 2 0],0,1
18778,[1 1 1 2 0 2 1 2 2],0,1
8645,[2 1 0 2 1 2 2 0 1],0,1
17170,[1 2 2 2 1 1 2 1 2],-1,1
1884,[0 1 2 0 2 1 2 0 0],0,1
10725,[0 2 0 1 0 2 2 1 1],0,-2
1050,[0 2 2 2 0 1 1 0 0],-2,-3
17392,[1 1 0 2 1 2 2 1 2],0,1
4383,[0 0 1 0 0 0 0 2 0],2,0
1583,[2 2 1 1 1 0 2 0 0],-2,-2
1604,[2 0 1 2 1 0 2 0 0],0,1
10523,[2 0 2 2 0 1 2 1 1],0,1
6253,[1 2 1 0 2 1 2 2 0],0,1
12129,[0 2 0 2 2 1 1 2 1],0,1
15033,[0 1 2 1 2 1 2 0 2],0,1
16343,[2 2 0 2 0 1 1 1 2],-1,-1
14329,[1 0 2 2 2 1 1 0 2],0,-1
621,[0 0 0 2 1 2 0 0 0],1,0
11504,[2 0 0 0 1 2 0 2 1],-2,-3
18184,[1 1 1 1 2 2 0 2 2],0,1
5257,[1 0 2 2 1 0 1 2 0],-2,-2
17366,[2 1 0 1 1 2 2 1 2],0,1
9711,[0 0 2 2 2 0 1 1 1],0,1
54,[0 0 0 2 0 0 0 0 0],0,-3
8200,[1 0 2 0 2 0 2 0 1],0,1
13002,[0 2 1 1 1 2 2 2 1],-1,0
5322,[0 1 0 2 2 0 1 2 0],-2,-3
4315,[1 1 2 0 2 2 2 1 0],0,1
4455,[0 0 0 0 1 0 0 2 0],0,-2
670,[1 1 2 0 2 2 0 0 0],-1,-1
6878,[2 0 2 2 0 1 0 0 1],-1,-1
4570,[1 2 0 1 2 0 0 2 0],0,1
11649,[0 1 1 2 2 2 0 2 1],0,1
12185,[2 2 0 1 0 2 1 2 1],-1,-1
18600,[0 2 2 1 1 1 1 2 2],-1,1
13149,[0 0 0 1 0 0 0 0 2],2,0
11336,[2 1 2 2 1 1 0 2 1],1,0
8054,[2 2 0 1 0 0 2 0 1],-2,-3
17079,[0 2 1 2 0 1 2 1 2],-2,-1
17064,[0 0 0 2 0 1 2 1 2],-2,-3
19083,[0 1 2 1 1 0 2 2 2],0,1
12200,[2 1 2 1 0 2 1 2 1],-1,0
2885,[2 1 2 1 2 2 0 1 0],-1,-1
2879,[2 2 1 1 2 2 0 1 0],-2,-1
16918,[1 2 1 2 1 0 2 1 2],-1,0
17456,[2 1 1 1 2 2 2 1 2],0,1
10230,[0 2 2 0 0 0 2 1 1],-1,-1
4584,[0 1 2 1 2 0 0 2 0],0,-3
9987,[0 2 2 0 0 2 1 1 1],-1,1
3912,[0 2 2 0 0 1 2 1 0],-1,-1
11253,[0 1 2 2 0 1 0 2 1],0,-2
2598,[0 2 0 0 2 1 0 1 0],0,-2
12237,[0 2 0 0 1 2 1 2 1],0,-1
13956,[0 2 2 0 1 0 1 0 2],-1,-1
16715,[2 0 0 1 2 2 1 1 2],0,1
1365,[0 2 1 2 1 2 1 0 0],-1,1
6431,[2 1 0 1 1 2 2 2 0],-2,-1
4031,[2 2 0 2 1 1 2 1 0],0,1
12394,[1 0 0 0 0 0 2 2 1],0,-2
9971,[2 2 0 0 0 2 1 1 1],-1,1
10631,[2 0 2 0 2 1 2 1 1],0,1
6271,[1 2 0 1 2 1 2 2 0],0,1
17662,[1 1 0 0 2 0 0 2 2],2,0
5406,[0 2 0 2 0 1 1 2 0],-2,-3
7092,[0 0 2 1 0 2 0 0 1],-2,0
19057,[1 1 2 0 1 0 2 2 2],0,1
12544,[1 2 1 2 1 0 2 2 1],0,1
19283,[2 1 0 0 1 1 2 2 2],0,1
737,[2 2 0 0 0 0 1 0 0],1,0
17287,[1 2 0 1 0 2 2 1 2],-2,-1
4962,[0 1 2 0 1 2 0 2 0],-2,-3
18486,[0 0 2 0 0 1 1 2 2],0,-2
7151,[2 1 2 0 1 2 0 0 1],-2,-2
2143,[1 0 1 1 2 2 2 0 0],0,-2
2690,[2 2 1 0 0 2 0 1 0],0,-2
15839,[2 2 1 1 0 2 0 1 2],-2,-1
18706,[1 1 2 2 2 1 1 2 2],-1,1
1406,[2 0 0 1 2 2 1 0 0],0,-3
5577,[0 2 1 2 2 1 1 2 0],0,1
6714,[0 0 2 2 1 0 0 0 1],2,0
15659,[2 2 2 0 1 1 0 1 2],0,1
5418,[0 0 2 2 0 1 1 2 0],-2,-3
16731,[0 0 2 1 2 2 1 1 2],0,1
17688,[0 1 0 1 2 0 0 2 2],-1,-1
18401,[2 1 1 0 2 0 1 2 2],0,1
4704,[0 2 0 0 1 1 0 2 0],0,-3
10664,[2 2 2 1 2 1 2 1 1],0,1
481,[1 1 2 2 2 1 0 0 0],2,0
5005,[1 0 1 2 1 2 0 2 0],0,-1
5315,[2 1 2 1 2 0 1 2 0],-2,-1
5880,[0 1 2 1 0 0 2 2 0],-1,-1
11895,[0 2 1 2 2 0 1 2 1],0,1
664,[1 2 1 0 2 2 0 0 0],-1,-1
2204,[2 2 1 0 0 0 0 1 0],-2,-4
4752,[0 0 0 2 1 1 0 2 0],0,2
13597,[1 2 1 2 2 1 0 0 2],-2,-1
966,[0 1 2 2 2 0 1 0 0],-2,-3
15984,[0 0 0 1 2 2 0 1 2],-1,-1
402,[0 2 2 2 1 1 0 0 0],0,-3
8339,[2 1 2 2 0 1 2 0 1],0,1
19077,[0 2 1 1 1 0 2 2 2],0,1
4758,[0 2 0 2 1 1 0 2 0],0,-2
16786,[1 0 2 0 0 0 2 1 2],-1,-1
10441,[1 0 2 2 2 0 2 1 1],0,1
14899,[1 1 2 2 0 1 2 0 2],0,-1
6354,[0 0 1 1 0 2 2 2 0],-2,-3
16938,[0 0 1 0 2 0 2 1 2],-2,-3
10127,[2 0 0 0 2 2 1 1 1],-1,1
4227,[0 2 1 0 1 2 2 1 0],0,-2
5924,[2 0 1 0 1 0 2 2 0],-1,-1
11933,[2 2 2 0 0 1 1 2 1],0,1
16597,[1 0 2 2 0 2 1 1 2],0,1
15344,[2 2 0 1 0 0 0 1 2],-1,-1
12202,[1 2 2 1 0 2 1 2 1],0,1
4142,[2 0 1 0 0 2 2 1 0],-2,-3
16571,[2 0 2 1 0 2 1 1 2],0,1
11849,[2 1 2 0 2 0 1 2 1],-2,-1
6082,[1 2 0 0 0 1 2 2 0],-1,-1
7,[1 2 0 0 0 0 0 0 0],0,-2
18289,[1 0 1 2 0 0 1 2 2],0,-1
14262,[0 2 0 0 2 1 1 0 2],-1,-1
5052,[0 1 0 1 2 2 0 2 0],0,-2
889,[1 2 2 2 1 0 1 0 0],-2,-2
178,[1 2 1 0 2 0 0 0 0],2,0
16848,[0 0 0 0 1 0 2 1 2],-2,-4
9539,[2 2 0 2 0 0 1 1 1],-1,1
5854,[1 1 2 0 0 0 2 2 0],-1,-1
4307,[2 1 1 0 2 2 2 1 0],-1,-1
4568,[2 1 0 1 2 0 0 2 0],0,-3
4979,[2 0 1 1 1 2 0 2 0],-2,-2
10283,[2 1 2 2 0 0 2 1 1],0,1
8909,[2 2 2 2 1 0 0 1 1],0,1
13311,[0 0 0 1 2 0 0 0 2],-1,0
18520,[1 2 2 1 0 1 1 2 2],0,1
1716,[0 2 1 0 0 1 2 0 0],0,-2
15608,[2 0 0 2 0 1 0 1 2],-1,-1
1764,[0 0 1 2 0 1 2 0 0],2,0
140,[2 1 0 2 1 0 0 0 0],2,0
1931,[2 1 1 2 2 1 2 0 0],0,1
5261,[2 1 2 2 1 0 1 2 0],-2,-1
3960,[0 0 2 2 0 1 2 1 0],-1,-1
11112,[0 2 1 0 2 0 0 2 1],0,1
15881,[2 1 0 0 1 2 0 1 2],-1,1
1584,[0 0 2 1 1 0 2 0 0],0,-4
1207,[1 0 2 2 2 1 1 0 0],0,-2
14647,[1 1 1 2 0 0 2 0 2],0,1
17923,[1 1 2 0 2 1 0 2 2],-2,-1
